========================================================================================================================
SCENARIO DATA TABLE V2
========================================================================================================================
Filter non-negative utility events: True
Total rows: 491
========================================================================================================================

  ID | Orig ID | Severity | Evitability | Causal | Choice |    C+ % |    I+ % | N Events | Condition
  49 |       8 |     Mild |    Evitable |     CC |      2 |  100.00 |   50.00 |        2 | cc_evitable_prevention_no_stories
  50 |       9 |     Mild |    Evitable |     CC |      1 |  100.00 |  100.00 |        4 | cc_evitable_prevention_no_stories
  51 |      10 |     Mild |    Evitable |     CC |      2 |  100.00 |   66.67 |        3 | cc_evitable_prevention_no_stories
  52 |      11 |     Mild |    Evitable |     CC |      1 |  100.00 |   75.00 |        4 | cc_evitable_prevention_no_stories
  53 |      11 |     Mild |    Evitable |     CC |      2 |  100.00 |  100.00 |        1 | cc_evitable_prevention_no_stories
  54 |      12 |     Mild |    Evitable |     CC |      1 |  100.00 |   80.00 |        5 | cc_evitable_prevention_no_stories
  55 |      12 |     Mild |    Evitable |     CC |      2 |  100.00 |  100.00 |        3 | cc_evitable_prevention_no_stories
  56 |      13 |     Mild |    Evitable |     CC |      1 |  100.00 |  100.00 |        5 | cc_evitable_prevention_no_stories
  57 |      13 |     Mild |    Evitable |     CC |      2 |  100.00 |  100.00 |        3 | cc_evitable_prevention_no_stories
  58 |      14 |     Mild |    Evitable |     CC |      1 |  100.00 |   66.67 |        6 | cc_evitable_prevention_no_stories
  59 |      14 |     Mild |    Evitable |     CC |      2 |  100.00 |  100.00 |        1 | cc_evitable_prevention_no_stories
  60 |      15 |     Mild |    Evitable |     CC |      2 |  100.00 |   66.67 |        3 | cc_evitable_prevention_no_stories
  61 |      16 |     Mild |    Evitable |     CC |      1 |  100.00 |   50.00 |        4 | cc_evitable_prevention_no_stories
  62 |      16 |     Mild |    Evitable |     CC |      2 |  100.00 |   33.33 |        3 | cc_evitable_prevention_no_stories
  63 |      17 |     Mild |    Evitable |     CC |      2 |  100.00 |   80.00 |        5 | cc_evitable_prevention_no_stories
  64 |      18 |     Mild |    Evitable |     CC |      1 |  100.00 |    0.00 |        1 | cc_evitable_prevention_no_stories
  65 |      18 |     Mild |    Evitable |     CC |      2 |  100.00 |  100.00 |        2 | cc_evitable_prevention_no_stories
  66 |      19 |     Mild |    Evitable |     CC |      1 |   50.00 |    0.00 |        2 | cc_evitable_prevention_no_stories
  67 |      19 |     Mild |    Evitable |     CC |      2 |   33.33 |    0.00 |        3 | cc_evitable_prevention_no_stories
  68 |      20 |     Mild |    Evitable |     CC |      1 |  100.00 |  100.00 |        3 | cc_evitable_prevention_no_stories
  69 |      20 |     Mild |    Evitable |     CC |      2 |  100.00 |  100.00 |        2 | cc_evitable_prevention_no_stories
  70 |      21 |     Mild |    Evitable |     CC |      1 |  100.00 |   80.00 |        5 | cc_evitable_prevention_no_stories
  71 |      21 |     Mild |    Evitable |     CC |      2 |  100.00 |  100.00 |        2 | cc_evitable_prevention_no_stories
  72 |      22 |     Mild |    Evitable |     CC |      2 |  100.00 |  100.00 |        4 | cc_evitable_prevention_no_stories
  73 |      23 |     Mild |    Evitable |     CC |      2 |  100.00 |  100.00 |        4 | cc_evitable_prevention_no_stories
  74 |      24 |     Mild |    Evitable |     CC |      1 |  100.00 |    0.00 |        1 | cc_evitable_prevention_no_stories
  75 |      24 |     Mild |    Evitable |     CC |      2 |  100.00 |  100.00 |        2 | cc_evitable_prevention_no_stories
  76 |      25 |     Mild |    Evitable |     CC |      2 |  100.00 |   50.00 |        2 | cc_evitable_prevention_no_stories
  77 |      26 |     Mild |    Evitable |     CC |      2 |  100.00 |  100.00 |        6 | cc_evitable_prevention_no_stories
  78 |      27 |     Mild |    Evitable |     CC |      2 |  100.00 |  100.00 |        3 | cc_evitable_prevention_no_stories
  79 |      28 |     Mild |    Evitable |     CC |      1 |  100.00 |  100.00 |        3 | cc_evitable_prevention_no_stories
  80 |      28 |     Mild |    Evitable |     CC |      2 |  100.00 |  100.00 |        2 | cc_evitable_prevention_no_stories
  81 |      29 |     Mild |    Evitable |     CC |      1 |  100.00 |    0.00 |        1 | cc_evitable_prevention_no_stories
  82 |      29 |     Mild |    Evitable |     CC |      2 |  100.00 |  100.00 |        4 | cc_evitable_prevention_no_stories
  83 |       0 |     Mild |  Inevitable |     CC |      1 |   25.00 |   50.00 |        4 | cc_inevitable_action_yes_stories
  84 |       0 |     Mild |  Inevitable |     CC |      2 |   20.00 |   20.00 |        5 | cc_inevitable_action_yes_stories
  85 |       2 |     Mild |  Inevitable |     CC |      1 |    0.00 |   50.00 |        2 | cc_inevitable_action_yes_stories
  86 |       2 |     Mild |  Inevitable |     CC |      2 |   60.00 |   80.00 |        5 | cc_inevitable_action_yes_stories
  87 |       3 |     Mild |  Inevitable |     CC |      1 |    0.00 |    0.00 |        2 | cc_inevitable_action_yes_stories
  88 |       3 |     Mild |  Inevitable |     CC |      2 |    0.00 |    0.00 |        2 | cc_inevitable_action_yes_stories
  89 |       4 |     Mild |  Inevitable |     CC |      1 |   33.33 |  100.00 |        3 | cc_inevitable_action_yes_stories
  90 |       4 |     Mild |  Inevitable |     CC |      2 |    0.00 |   50.00 |        2 | cc_inevitable_action_yes_stories
  91 |       6 |     Mild |  Inevitable |     CC |      1 |  100.00 |    0.00 |        1 | cc_inevitable_action_yes_stories
  92 |       6 |     Mild |  Inevitable |     CC |      2 |   80.00 |   80.00 |        5 | cc_inevitable_action_yes_stories
  93 |       7 |     Mild |  Inevitable |     CC |      1 |    0.00 |   50.00 |        2 | cc_inevitable_action_yes_stories
  94 |       7 |     Mild |  Inevitable |     CC |      2 |    0.00 |    0.00 |        2 | cc_inevitable_action_yes_stories
  95 |      10 |     Mild |  Inevitable |     CC |      1 |    0.00 |   50.00 |        2 | cc_inevitable_action_yes_stories
  96 |      12 |     Mild |  Inevitable |     CC |      1 |   25.00 |   50.00 |        4 | cc_inevitable_action_yes_stories
  97 |      12 |     Mild |  Inevitable |     CC |      2 |   25.00 |   75.00 |        4 | cc_inevitable_action_yes_stories
  98 |      14 |     Mild |  Inevitable |     CC |      1 |   75.00 |  100.00 |        4 | cc_inevitable_action_yes_stories
  99 |      14 |     Mild |  Inevitable |     CC |      2 |   75.00 |  100.00 |        4 | cc_inevitable_action_yes_stories
 100 |      15 |     Mild |  Inevitable |     CC |      1 |   25.00 |   25.00 |        4 | cc_inevitable_action_yes_stories
 101 |      15 |     Mild |  Inevitable |     CC |      2 |   25.00 |   25.00 |        4 | cc_inevitable_action_yes_stories
 102 |      16 |     Mild |  Inevitable |     CC |      1 |    0.00 |   50.00 |        2 | cc_inevitable_action_yes_stories
 103 |      16 |     Mild |  Inevitable |     CC |      2 |   50.00 |   75.00 |        4 | cc_inevitable_action_yes_stories
 104 |      17 |     Mild |  Inevitable |     CC |      1 |   33.33 |   66.67 |        3 | cc_inevitable_action_yes_stories
 105 |      17 |     Mild |  Inevitable |     CC |      2 |    0.00 |    0.00 |        1 | cc_inevitable_action_yes_stories
 106 |      18 |     Mild |  Inevitable |     CC |      1 |    0.00 |  100.00 |        2 | cc_inevitable_action_yes_stories
 107 |      18 |     Mild |  Inevitable |     CC |      2 |   25.00 |   50.00 |        4 | cc_inevitable_action_yes_stories
 108 |      19 |     Mild |  Inevitable |     CC |      1 |  100.00 |   50.00 |        2 | cc_inevitable_action_yes_stories
 109 |      19 |     Mild |  Inevitable |     CC |      2 |  100.00 |   33.33 |        3 | cc_inevitable_action_yes_stories
 110 |      20 |     Mild |  Inevitable |     CC |      1 |    0.00 |  100.00 |        3 | cc_inevitable_action_yes_stories
 111 |      20 |     Mild |  Inevitable |     CC |      2 |   50.00 |   50.00 |        2 | cc_inevitable_action_yes_stories
 112 |      22 |     Mild |  Inevitable |     CC |      1 |   33.33 |   66.67 |        3 | cc_inevitable_action_yes_stories
 113 |      22 |     Mild |  Inevitable |     CC |      2 |    0.00 |   33.33 |        3 | cc_inevitable_action_yes_stories
 114 |      23 |     Mild |  Inevitable |     CC |      1 |   75.00 |   75.00 |        4 | cc_inevitable_action_yes_stories
 115 |      23 |     Mild |  Inevitable |     CC |      2 |    0.00 |    0.00 |        1 | cc_inevitable_action_yes_stories
 116 |      24 |     Mild |  Inevitable |     CC |      1 |    0.00 |   50.00 |        2 | cc_inevitable_action_yes_stories
 117 |      24 |     Mild |  Inevitable |     CC |      2 |    0.00 |    0.00 |        2 | cc_inevitable_action_yes_stories
 118 |      25 |     Mild |  Inevitable |     CC |      1 |   66.67 |   66.67 |        3 | cc_inevitable_action_yes_stories
 119 |      25 |     Mild |  Inevitable |     CC |      2 |   80.00 |   60.00 |        5 | cc_inevitable_action_yes_stories
 120 |      26 |     Mild |  Inevitable |     CC |      1 |   50.00 |  100.00 |        6 | cc_inevitable_action_yes_stories
 121 |      26 |     Mild |  Inevitable |     CC |      2 |    0.00 |    0.00 |        1 | cc_inevitable_action_yes_stories
 122 |      27 |     Mild |  Inevitable |     CC |      1 |   33.33 |  100.00 |        3 | cc_inevitable_action_yes_stories
 123 |      27 |     Mild |  Inevitable |     CC |      2 |   25.00 |   25.00 |        4 | cc_inevitable_action_yes_stories
 124 |      28 |     Mild |  Inevitable |     CC |      1 |   33.33 |  100.00 |        3 | cc_inevitable_action_yes_stories
 125 |      28 |     Mild |  Inevitable |     CC |      2 |   16.67 |   33.33 |        6 | cc_inevitable_action_yes_stories
 126 |      29 |     Mild |  Inevitable |     CC |      1 |   60.00 |  100.00 |        5 | cc_inevitable_action_yes_stories
 127 |      29 |     Mild |  Inevitable |     CC |      2 |    0.00 |    0.00 |        1 | cc_inevitable_action_yes_stories
 128 |       0 |     Mild |  Inevitable |     CC |      1 |   50.00 |   50.00 |        6 | cc_inevitable_prevention_no_stories
 129 |       0 |     Mild |  Inevitable |     CC |      2 |    0.00 |   50.00 |        4 | cc_inevitable_prevention_no_stories
 130 |       1 |     Mild |  Inevitable |     CC |      1 |   75.00 |  100.00 |        4 | cc_inevitable_prevention_no_stories
 131 |       1 |     Mild |  Inevitable |     CC |      2 |    0.00 |  100.00 |        2 | cc_inevitable_prevention_no_stories
 132 |       2 |     Mild |  Inevitable |     CC |      1 |    0.00 |    0.00 |        1 | cc_inevitable_prevention_no_stories
 133 |       2 |     Mild |  Inevitable |     CC |      2 |    0.00 |    0.00 |        2 | cc_inevitable_prevention_no_stories
 134 |       3 |     Mild |  Inevitable |     CC |      1 |    0.00 |    0.00 |        1 | cc_inevitable_prevention_no_stories
 135 |       3 |     Mild |  Inevitable |     CC |      2 |    0.00 |    0.00 |        3 | cc_inevitable_prevention_no_stories
 136 |       4 |     Mild |  Inevitable |     CC |      1 |    0.00 |    0.00 |        1 | cc_inevitable_prevention_no_stories
 137 |       4 |     Mild |  Inevitable |     CC |      2 |   25.00 |   25.00 |        4 | cc_inevitable_prevention_no_stories
 138 |       5 |     Mild |  Inevitable |     CC |      1 |   60.00 |   80.00 |        5 | cc_inevitable_prevention_no_stories
 139 |       5 |     Mild |  Inevitable |     CC |      2 |    0.00 |    0.00 |        2 | cc_inevitable_prevention_no_stories
 140 |       6 |     Mild |  Inevitable |     CC |      1 |   60.00 |   60.00 |        5 | cc_inevitable_prevention_no_stories
 141 |       6 |     Mild |  Inevitable |     CC |      2 |   50.00 |   75.00 |        4 | cc_inevitable_prevention_no_stories
 142 |       7 |     Mild |  Inevitable |     CC |      1 |   33.33 |   33.33 |        3 | cc_inevitable_prevention_no_stories
 143 |       7 |     Mild |  Inevitable |     CC |      2 |   25.00 |   25.00 |        4 | cc_inevitable_prevention_no_stories
 144 |       8 |     Mild |  Inevitable |     CC |      1 |   57.14 |   57.14 |        7 | cc_inevitable_prevention_no_stories
 145 |       8 |     Mild |  Inevitable |     CC |      2 |    0.00 |   50.00 |        2 | cc_inevitable_prevention_no_stories
 146 |       9 |     Mild |  Inevitable |     CC |      1 |   40.00 |   20.00 |        5 | cc_inevitable_prevention_no_stories
 147 |       9 |     Mild |  Inevitable |     CC |      2 |    0.00 |  100.00 |        1 | cc_inevitable_prevention_no_stories
 148 |      10 |     Mild |  Inevitable |     CC |      1 |    0.00 |   33.33 |        3 | cc_inevitable_prevention_no_stories
 149 |      10 |     Mild |  Inevitable |     CC |      2 |   25.00 |   50.00 |        4 | cc_inevitable_prevention_no_stories
 150 |      11 |     Mild |  Inevitable |     CC |      1 |   57.14 |   42.86 |        7 | cc_inevitable_prevention_no_stories
 151 |      11 |     Mild |  Inevitable |     CC |      2 |    0.00 |    0.00 |        1 | cc_inevitable_prevention_no_stories
 152 |      12 |     Mild |  Inevitable |     CC |      1 |   50.00 |   33.33 |        6 | cc_inevitable_prevention_no_stories
 153 |      12 |     Mild |  Inevitable |     CC |      2 |   25.00 |   25.00 |        4 | cc_inevitable_prevention_no_stories
 154 |      13 |     Mild |  Inevitable |     CC |      1 |   40.00 |   40.00 |        5 | cc_inevitable_prevention_no_stories
 155 |      13 |     Mild |  Inevitable |     CC |      2 |    0.00 |    0.00 |        3 | cc_inevitable_prevention_no_stories
 156 |      14 |     Mild |  Inevitable |     CC |      1 |   62.50 |   50.00 |        8 | cc_inevitable_prevention_no_stories
 157 |      14 |     Mild |  Inevitable |     CC |      2 |    0.00 |  100.00 |        1 | cc_inevitable_prevention_no_stories
 158 |      15 |     Mild |  Inevitable |     CC |      1 |    0.00 |    0.00 |        3 | cc_inevitable_prevention_no_stories
 159 |      15 |     Mild |  Inevitable |     CC |      2 |   25.00 |   25.00 |        4 | cc_inevitable_prevention_no_stories
 160 |      16 |     Mild |  Inevitable |     CC |      1 |   66.67 |   66.67 |        6 | cc_inevitable_prevention_no_stories
 161 |      16 |     Mild |  Inevitable |     CC |      2 |    0.00 |    0.00 |        2 | cc_inevitable_prevention_no_stories
 162 |      17 |     Mild |  Inevitable |     CC |      1 |   80.00 |   40.00 |        5 | cc_inevitable_prevention_no_stories
 163 |      17 |     Mild |  Inevitable |     CC |      2 |   50.00 |   50.00 |        4 | cc_inevitable_prevention_no_stories
 164 |      18 |     Mild |  Inevitable |     CC |      1 |   33.33 |   33.33 |        3 | cc_inevitable_prevention_no_stories
 165 |      18 |     Mild |  Inevitable |     CC |      2 |   33.33 |   66.67 |        3 | cc_inevitable_prevention_no_stories
 166 |      19 |     Mild |  Inevitable |     CC |      1 |    0.00 |  100.00 |        2 | cc_inevitable_prevention_no_stories
 167 |      19 |     Mild |  Inevitable |     CC |      2 |   25.00 |   25.00 |        4 | cc_inevitable_prevention_no_stories
 168 |      20 |     Mild |  Inevitable |     CC |      1 |   60.00 |   40.00 |        5 | cc_inevitable_prevention_no_stories
 169 |      20 |     Mild |  Inevitable |     CC |      2 |    0.00 |    0.00 |        2 | cc_inevitable_prevention_no_stories
 170 |      21 |     Mild |  Inevitable |     CC |      1 |   75.00 |   75.00 |        4 | cc_inevitable_prevention_no_stories
 171 |      21 |     Mild |  Inevitable |     CC |      2 |    0.00 |    0.00 |        1 | cc_inevitable_prevention_no_stories
 172 |      22 |     Mild |  Inevitable |     CC |      1 |   33.33 |   33.33 |        3 | cc_inevitable_prevention_no_stories
 173 |      22 |     Mild |  Inevitable |     CC |      2 |   50.00 |   50.00 |        4 | cc_inevitable_prevention_no_stories
 174 |      23 |     Mild |  Inevitable |     CC |      1 |    0.00 |    0.00 |        1 | cc_inevitable_prevention_no_stories
 175 |      23 |     Mild |  Inevitable |     CC |      2 |   50.00 |   75.00 |        4 | cc_inevitable_prevention_no_stories
 176 |      24 |     Mild |  Inevitable |     CC |      1 |   66.67 |   33.33 |        3 | cc_inevitable_prevention_no_stories
 177 |      24 |     Mild |  Inevitable |     CC |      2 |    0.00 |   33.33 |        3 | cc_inevitable_prevention_no_stories
 178 |      25 |     Mild |  Inevitable |     CC |      1 |   83.33 |   50.00 |        6 | cc_inevitable_prevention_no_stories
 179 |      25 |     Mild |  Inevitable |     CC |      2 |   50.00 |   50.00 |        4 | cc_inevitable_prevention_no_stories
 180 |      26 |     Mild |  Inevitable |     CC |      1 |    0.00 |    0.00 |        1 | cc_inevitable_prevention_no_stories
 181 |      26 |     Mild |  Inevitable |     CC |      2 |   60.00 |  100.00 |        5 | cc_inevitable_prevention_no_stories
 182 |      27 |     Mild |  Inevitable |     CC |      1 |    0.00 |    0.00 |        2 | cc_inevitable_prevention_no_stories
 183 |      27 |     Mild |  Inevitable |     CC |      2 |   60.00 |  100.00 |        5 | cc_inevitable_prevention_no_stories
 184 |      28 |     Mild |  Inevitable |     CC |      1 |    0.00 |   40.00 |        5 | cc_inevitable_prevention_no_stories
 185 |      28 |     Mild |  Inevitable |     CC |      2 |   33.33 |   33.33 |        3 | cc_inevitable_prevention_no_stories
 186 |      29 |     Mild |  Inevitable |     CC |      1 |   66.67 |   33.33 |        3 | cc_inevitable_prevention_no_stories
 187 |      29 |     Mild |  Inevitable |     CC |      2 |    0.00 |   75.00 |        4 | cc_inevitable_prevention_no_stories
 188 |       0 |     Mild |    Evitable |    COC |      1 |  100.00 |   50.00 |        2 | coc_evitable_action_yes_stories
 189 |       0 |     Mild |    Evitable |    COC |      2 |  100.00 |   75.00 |        4 | coc_evitable_action_yes_stories
 190 |       1 |     Mild |    Evitable |    COC |      1 |  100.00 |   33.33 |        3 | coc_evitable_action_yes_stories
 191 |       2 |     Mild |    Evitable |    COC |      1 |  100.00 |   50.00 |        2 | coc_evitable_action_yes_stories
 192 |       2 |     Mild |    Evitable |    COC |      2 |  100.00 |    0.00 |        1 | coc_evitable_action_yes_stories
 193 |       3 |     Mild |    Evitable |    COC |      1 |  100.00 |    0.00 |        2 | coc_evitable_action_yes_stories
 194 |       4 |     Mild |    Evitable |    COC |      1 |  100.00 |    0.00 |        2 | coc_evitable_action_yes_stories
 195 |       4 |     Mild |    Evitable |    COC |      2 |  100.00 |   50.00 |        2 | coc_evitable_action_yes_stories
 196 |       6 |     Mild |    Evitable |    COC |      1 |  100.00 |   66.67 |        3 | coc_evitable_action_yes_stories
 197 |       6 |     Mild |    Evitable |    COC |      2 |  100.00 |  100.00 |        1 | coc_evitable_action_yes_stories
 198 |       7 |     Mild |    Evitable |    COC |      1 |  100.00 |   33.33 |        3 | coc_evitable_action_yes_stories
 199 |       7 |     Mild |    Evitable |    COC |      2 |  100.00 |  100.00 |        1 | coc_evitable_action_yes_stories
 200 |       8 |     Mild |    Evitable |    COC |      1 |  100.00 |   50.00 |        2 | coc_evitable_action_yes_stories
 201 |       8 |     Mild |    Evitable |    COC |      2 |  100.00 |    0.00 |        1 | coc_evitable_action_yes_stories
 202 |       9 |     Mild |    Evitable |    COC |      1 |  100.00 |   33.33 |        3 | coc_evitable_action_yes_stories
 203 |       9 |     Mild |    Evitable |    COC |      2 |  100.00 |  100.00 |        1 | coc_evitable_action_yes_stories
 204 |      10 |     Mild |    Evitable |    COC |      2 |  100.00 |   80.00 |        5 | coc_evitable_action_yes_stories
 205 |      12 |     Mild |    Evitable |    COC |      1 |  100.00 |    0.00 |        1 | coc_evitable_action_yes_stories
 206 |      12 |     Mild |    Evitable |    COC |      2 |  100.00 |  100.00 |        1 | coc_evitable_action_yes_stories
 207 |      14 |     Mild |    Evitable |    COC |      1 |  100.00 |   75.00 |        4 | coc_evitable_action_yes_stories
 208 |      15 |     Mild |    Evitable |    COC |      1 |  100.00 |   33.33 |        3 | coc_evitable_action_yes_stories
 209 |      16 |     Mild |    Evitable |    COC |      1 |  100.00 |   50.00 |        2 | coc_evitable_action_yes_stories
 210 |      16 |     Mild |    Evitable |    COC |      2 |  100.00 |    0.00 |        1 | coc_evitable_action_yes_stories
 211 |      17 |     Mild |    Evitable |    COC |      1 |  100.00 |   50.00 |        2 | coc_evitable_action_yes_stories
 212 |      18 |     Mild |    Evitable |    COC |      1 |  100.00 |   50.00 |        2 | coc_evitable_action_yes_stories
 213 |      18 |     Mild |    Evitable |    COC |      2 |  100.00 |   75.00 |        4 | coc_evitable_action_yes_stories
 214 |      19 |     Mild |    Evitable |    COC |      1 |  100.00 |    0.00 |        2 | coc_evitable_action_yes_stories
 215 |      19 |     Mild |    Evitable |    COC |      2 |  100.00 |   66.67 |        3 | coc_evitable_action_yes_stories
 216 |      20 |     Mild |    Evitable |    COC |      1 |  100.00 |    0.00 |        1 | coc_evitable_action_yes_stories
 217 |      20 |     Mild |    Evitable |    COC |      2 |   50.00 |  100.00 |        2 | coc_evitable_action_yes_stories
 218 |      21 |     Mild |    Evitable |    COC |      1 |  100.00 |   50.00 |        4 | coc_evitable_action_yes_stories
 219 |      22 |     Mild |    Evitable |    COC |      1 |  100.00 |    0.00 |        2 | coc_evitable_action_yes_stories
 220 |      23 |     Mild |    Evitable |    COC |      1 |  100.00 |   50.00 |        2 | coc_evitable_action_yes_stories
 221 |      23 |     Mild |    Evitable |    COC |      2 |  100.00 |   50.00 |        2 | coc_evitable_action_yes_stories
 222 |      25 |     Mild |    Evitable |    COC |      1 |  100.00 |    0.00 |        2 | coc_evitable_action_yes_stories
 223 |      26 |     Mild |    Evitable |    COC |      1 |  100.00 |   50.00 |        4 | coc_evitable_action_yes_stories
 224 |      27 |     Mild |    Evitable |    COC |      1 |  100.00 |    0.00 |        3 | coc_evitable_action_yes_stories
 225 |      29 |     Mild |    Evitable |    COC |      1 |  100.00 |   50.00 |        2 | coc_evitable_action_yes_stories
 226 |      29 |     Mild |    Evitable |    COC |      2 |  100.00 |   50.00 |        2 | coc_evitable_action_yes_stories
 227 |       0 |     Mild |    Evitable |    COC |      1 |  100.00 |   50.00 |        6 | coc_evitable_prevention_no_stories
 228 |       0 |     Mild |    Evitable |    COC |      2 |  100.00 |   50.00 |        2 | coc_evitable_prevention_no_stories
 229 |       1 |     Mild |    Evitable |    COC |      2 |  100.00 |  100.00 |        2 | coc_evitable_prevention_no_stories
 230 |       2 |     Mild |    Evitable |    COC |      2 |   50.00 |   50.00 |        2 | coc_evitable_prevention_no_stories
 231 |       3 |     Mild |    Evitable |    COC |      1 |  100.00 |  100.00 |        1 | coc_evitable_prevention_no_stories
